2019-06-06 17:18:55,107 - INFO: request =[request_id:1559812735.11_34216, ip:127.0.0.1, url:/, method:GET]
2019-06-06 17:18:55,200 - INFO: request =[request_id:1559812735.2_33211, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:20:48,698 - INFO: request =[request_id:1559812848.7_33316, ip:127.0.0.1, url:/user/sign_up, method:GET]
2019-06-06 17:20:48,709 - INFO: request =[request_id:1559812848.71_76979, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:20:59,199 - INFO: request =[request_id:1559812859.2_60533, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 17:20:59,212 - INFO: request =[request_id:1559812859.21_21528, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:21:04,477 - INFO: request =[request_id:1559812864.48_33373, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 17:21:04,486 - INFO: request =[request_id:1559812864.49_31332, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:24:54,992 - INFO: request =[request_id:1559813094.99_45404, ip:127.0.0.1, url:/, method:GET]
2019-06-06 17:24:55,018 - INFO: request =[request_id:1559813095.02_34201, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:32:53,170 - INFO: request =[request_id:1559813573.17_67295, ip:127.0.0.1, url:/, method:GET]
2019-06-06 17:32:53,193 - INFO: request =[request_id:1559813573.19_18975, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:33:05,018 - INFO: request =[request_id:1559813585.02_46798, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 17:33:05,026 - INFO: request =[request_id:1559813585.03_66256, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:52:24,660 - INFO: request =[request_id:1559814744.66_43481, ip:127.0.0.1, url:/, method:GET]
2019-06-06 17:52:24,692 - INFO: request =[request_id:1559814744.69_96139, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:52:30,410 - INFO: request =[request_id:1559814750.41_13498, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 17:52:30,422 - INFO: request =[request_id:1559814750.42_70442, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 17:52:39,441 - INFO: request =[request_id:1559814759.44_37193, ip:127.0.0.1, url:/, method:GET]
2019-06-06 17:52:39,452 - INFO: request =[request_id:1559814759.45_37112, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:05:45,380 - INFO: request =[request_id:1559815545.38_67891, ip:127.0.0.1, url:/, method:GET]
2019-06-06 18:05:45,411 - INFO: request =[request_id:1559815545.41_43700, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:05:51,809 - INFO: request =[request_id:1559815551.81_42304, ip:127.0.0.1, url:/user/sign_up, method:GET]
2019-06-06 18:05:51,820 - INFO: request =[request_id:1559815551.82_47187, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:07:09,872 - INFO: request =[request_id:1559815629.87_66158, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 18:07:09,884 - INFO: request =[request_id:1559815629.88_98193, ip:127.0.0.1, url:/static/js/jquery-1.11.3.min.js, method:GET]
2019-06-06 18:07:09,885 - INFO: request =[request_id:1559815629.89_89322, ip:127.0.0.1, url:/static/js/cvi_busy_lib.js, method:GET]
2019-06-06 18:07:09,931 - INFO: request =[request_id:1559815629.93_41911, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:07:13,931 - INFO: request =[request_id:1559815633.93_26054, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:14,514 - INFO: request =[request_id:1559815634.51_39579, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 18:07:14,538 - INFO: request =[request_id:1559815634.54_80847, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:07:18,540 - INFO: request =[request_id:1559815638.54_10107, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:22,538 - INFO: request =[request_id:1559815642.54_10492, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:26,541 - INFO: request =[request_id:1559815646.54_14211, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:30,538 - INFO: request =[request_id:1559815650.54_17964, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:34,539 - INFO: request =[request_id:1559815654.54_11880, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:38,543 - INFO: request =[request_id:1559815658.54_83409, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:42,540 - INFO: request =[request_id:1559815662.54_73118, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:46,539 - INFO: request =[request_id:1559815666.54_80527, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:50,538 - INFO: request =[request_id:1559815670.54_86223, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:54,537 - INFO: request =[request_id:1559815674.54_35086, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:07:58,541 - INFO: request =[request_id:1559815678.54_63197, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:02,540 - INFO: request =[request_id:1559815682.54_35534, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:06,539 - INFO: request =[request_id:1559815686.54_80946, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:10,538 - INFO: request =[request_id:1559815690.54_46482, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:14,539 - INFO: request =[request_id:1559815694.54_14252, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:18,538 - INFO: request =[request_id:1559815698.54_73070, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:22,541 - INFO: request =[request_id:1559815702.54_34562, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:26,541 - INFO: request =[request_id:1559815706.54_56591, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:30,540 - INFO: request =[request_id:1559815710.54_93232, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:34,539 - INFO: request =[request_id:1559815714.54_61655, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:38,543 - INFO: request =[request_id:1559815718.54_91450, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:42,544 - INFO: request =[request_id:1559815722.54_85638, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:46,539 - INFO: request =[request_id:1559815726.54_30504, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:08:46,860 - INFO: request =[request_id:1559815726.86_22021, ip:127.0.0.1, url:/user/sign_up, method:GET]
2019-06-06 18:08:46,873 - INFO: request =[request_id:1559815726.87_91924, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:08:53,066 - INFO: request =[request_id:1559815733.07_72725, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 18:08:53,090 - INFO: request =[request_id:1559815733.09_38988, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:08:57,091 - INFO: request =[request_id:1559815737.09_60929, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:01,089 - INFO: request =[request_id:1559815741.09_51942, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:05,089 - INFO: request =[request_id:1559815745.09_50601, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:09,093 - INFO: request =[request_id:1559815749.09_91350, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:13,094 - INFO: request =[request_id:1559815753.09_79724, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:17,090 - INFO: request =[request_id:1559815757.09_59223, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:21,091 - INFO: request =[request_id:1559815761.09_14385, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:25,095 - INFO: request =[request_id:1559815765.1_40530, ip:127.0.0.1, url:/user/do_sign_in, method:POST]
2019-06-06 18:09:26,138 - INFO: request =[request_id:1559815766.14_73983, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 18:09:26,161 - INFO: request =[request_id:1559815766.16_51156, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:09:28,332 - INFO: request =[request_id:1559815768.33_58116, ip:127.0.0.1, url:/user/sign_up, method:GET]
2019-06-06 18:09:28,349 - INFO: request =[request_id:1559815768.35_75452, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:09:32,746 - INFO: request =[request_id:1559815772.75_63809, ip:127.0.0.1, url:/user/sign_in, method:GET]
2019-06-06 18:09:33,355 - INFO: request =[request_id:1559815773.35_48699, ip:127.0.0.1, url:/favicon.ico, method:GET]
2019-06-06 18:09:35,035 - INFO: request =[request_id:1559815775.04_12194, ip:127.0.0.1, url:/user/sign_in, method:GET]
